Date,Open,High,Low,Close,Adj Close,Volume
2023-01-31,243.449997,247.949997,242.949997,247.809998,240.950439,26541100
2023-02-01,248.000000,255.179993,245.470001,252.750000,245.753693,31259900
2023-02-02,258.820007,264.690002,257.250000,264.600006,257.275726,39940400
2023-02-03,259.540009,264.200012,257.100006,258.350006,251.198654,29077300
2023-02-06,257.440002,258.299988,254.779999,256.769989,249.662415,22518000
2023-02-07,260.529999,268.769989,260.079987,267.559998,260.153778,50841400
2023-02-08,273.200012,276.760010,266.209991,266.730011,259.346710,54686000
2023-02-09,273.799988,273.980011,262.799988,263.619995,256.322784,42375100
2023-02-10,261.529999,264.089996,260.660004,263.100006,255.817261,25818500
2023-02-13,267.640015,274.600006,267.149994,271.320007,263.809692,44630900
2023-02-14,272.670013,274.970001,269.279999,272.170013,264.636108,37047900
2023-02-15,268.320007,270.730011,266.179993,269.320007,262.520966,28922400
2023-02-16,264.019989,266.739990,261.899994,262.149994,255.531998,29603600
2023-02-17,259.390015,260.089996,256.000000,258.059998,251.545166,30000100
2023-02-21,254.479996,255.490005,251.589996,252.669998,246.291260,28397400
2023-02-22,254.089996,254.339996,250.339996,251.509995,245.160553,22491100
2023-02-23,255.559998,256.839996,250.479996,254.770004,248.338242,29219100
2023-02-24,249.960007,251.000000,248.100006,249.220001,242.928375,24990900
2023-02-27,252.460007,252.820007,249.389999,250.160004,243.844635,21190000
2023-02-28,249.070007,251.490005,248.729996,249.419998,243.123306,22491000
2023-03-01,250.759995,250.929993,245.789993,246.270004,240.052841,27565300
2023-03-02,246.550003,251.399994,245.610001,251.110001,244.770645,24808200
2023-03-03,252.190002,255.619995,251.389999,255.289993,248.845123,30760100
2023-03-06,256.429993,260.119995,255.979996,256.869995,250.385239,24109800
2023-03-07,256.299988,257.690002,253.389999,254.149994,247.733887,21473200
2023-03-08,254.039993,254.539993,250.809998,253.699997,247.295258,17340200
2023-03-09,255.820007,259.559998,251.580002,252.320007,245.950104,26653400
2023-03-10,251.080002,252.789993,247.600006,248.589996,242.314255,28333900
2023-03-13,247.399994,257.910004,245.729996,253.919998,247.509735,33339700
2023-03-14,256.750000,261.070007,255.860001,260.790009,254.206284,33620300
2023-03-15,259.980011,266.480011,259.209991,265.440002,258.738892,46028000
2023-03-16,265.209991,276.559998,263.279999,276.200012,269.227234,54768800
2023-03-17,278.260010,283.329987,276.320007,279.429993,272.375732,69527400
2023-03-20,276.980011,277.480011,269.850006,272.230011,265.357513,43466600
2023-03-21,274.880005,275.000000,269.519989,273.779999,266.868408,34558700
2023-03-22,273.399994,281.040009,272.179993,272.290009,265.415924,34873300
2023-03-23,277.940002,281.059998,275.200012,277.660004,270.650360,36610900
2023-03-24,277.239990,280.630005,275.279999,280.570007,273.486969,28172000
2023-03-27,280.500000,281.459991,275.519989,276.380005,269.402710,26840200
2023-03-28,275.790009,276.140015,272.049988,275.230011,268.281769,21878600
2023-03-29,278.959991,281.140015,278.410004,280.510010,273.428467,25087000
2023-03-30,284.230011,284.459991,281.480011,284.049988,276.879059,25053400
2023-03-31,283.730011,289.269989,283.000000,288.299988,281.021759,32766000
2023-04-03,286.519989,288.269989,283.950012,287.230011,279.978760,24883300
2023-04-04,287.230011,290.450012,285.670013,287.179993,279.930054,25824300
2023-04-05,285.850006,287.149994,282.920013,284.339996,277.161682,22064800
2023-04-06,283.209991,292.079987,282.029999,291.600006,284.238434,29770300
2023-04-10,289.209991,289.600006,284.709991,289.390015,282.084259,23103000
2023-04-11,285.750000,285.980011,281.640015,282.829987,275.689850,27276600
2023-04-12,284.790009,287.010010,281.959991,283.489990,276.333221,27403400
2023-04-13,283.589996,289.899994,283.170013,289.839996,282.522919,24222700
2023-04-14,287.000000,288.480011,283.690002,286.140015,278.916260,20987900
2023-04-17,289.929993,291.600006,286.160004,288.799988,281.509094,23836200
2023-04-18,291.570007,291.760010,287.010010,288.369995,281.089996,20161800
2023-04-19,285.989990,289.049988,284.540009,288.450012,281.167999,17150300
2023-04-20,285.250000,289.029999,285.079987,286.109985,278.887054,23244400
2023-04-21,285.010010,286.269989,283.059998,285.760010,278.545929,21676400
2023-04-24,282.089996,284.950012,278.720001,281.769989,274.656586,26611000
2023-04-25,279.510010,281.600006,275.369995,275.420013,268.466949,45772200
2023-04-26,296.700012,299.570007,292.730011,295.369995,287.913330,64599200
2023-04-27,295.970001,305.200012,295.250000,304.829987,297.134460,46462600
2023-04-28,304.010010,308.929993,303.309998,307.260010,299.503174,36469600
2023-05-01,306.970001,308.600006,305.149994,305.559998,297.846039,21294100
2023-05-02,307.760010,309.179993,303.910004,305.410004,297.699829,26404400
2023-05-03,306.619995,308.609985,304.089996,304.399994,296.715271,22360800
2023-05-04,306.239990,307.760010,303.399994,305.410004,297.699829,22519900
2023-05-05,305.720001,311.970001,304.269989,310.649994,302.807556,28197100
2023-05-08,310.130005,310.200012,306.089996,308.649994,300.858032,21318600
2023-05-09,308.000000,310.040009,306.309998,307.000000,299.249725,21340800
2023-05-10,308.619995,313.000000,307.670013,312.309998,304.425629,30078000
2023-05-11,310.100006,311.119995,306.260010,310.109985,302.281189,31680200
2023-05-12,310.549988,310.649994,306.600006,308.970001,301.169952,19774700
2023-05-15,309.100006,309.899994,307.589996,309.459991,301.647552,16336500
2023-05-16,309.829987,313.709991,309.829987,311.739990,303.869995,26730300
2023-05-17,312.290009,314.429993,310.739990,314.000000,306.742065,24315000
2023-05-18,314.529999,319.040009,313.720001,318.519989,311.157593,27276000
2023-05-19,316.739990,318.750000,316.369995,318.339996,310.981812,27546700
2023-05-22,318.600006,322.589996,318.010010,321.179993,313.756073,24115700
2023-05-23,320.029999,322.720001,315.250000,315.260010,307.972961,30797200
2023-05-24,314.730011,316.500000,312.609985,313.850006,306.595490,23384900
2023-05-25,323.239990,326.899994,320.000000,325.920013,318.386505,43301700
2023-05-26,324.019989,333.399994,323.880005,332.890015,325.195435,36630600
2023-05-30,335.230011,335.739990,330.519989,331.209991,323.554291,29503100
2023-05-31,332.290009,335.940002,327.329987,328.390015,320.799469,45950600
2023-06-01,325.929993,333.529999,324.720001,332.579987,324.892548,26773900
2023-06-02,334.250000,337.500000,332.549988,335.399994,327.647430,25873800
2023-06-05,335.220001,338.559998,334.660004,335.940002,328.174927,21307100
2023-06-06,335.329987,335.369995,332.170013,333.679993,325.967133,20396200
2023-06-07,331.649994,334.489990,322.500000,323.380005,315.905212,40717100
2023-06-08,323.940002,326.640015,323.350006,325.260010,317.741791,23277700
2023-06-09,324.989990,329.989990,324.410004,326.790009,319.236481,22529000
2023-06-12,328.579987,332.100006,325.160004,331.850006,324.179443,24260300
2023-06-13,334.470001,336.980011,330.390015,334.290009,326.563049,22951300
2023-06-14,334.339996,339.040009,332.809998,337.339996,329.542542,26003800
2023-06-15,337.480011,349.839996,337.200012,348.100006,340.053925,38899100
2023-06-16,351.320007,351.470001,341.950012,342.329987,334.417206,46552000
2023-06-20,339.309998,342.079987,335.859985,338.049988,330.236145,26375400
2023-06-21,336.369995,337.730011,332.070007,333.559998,325.849945,25117800
2023-06-22,334.119995,340.119995,333.339996,339.709991,331.857788,23556800
2023-06-23,334.359985,337.959991,333.450012,335.019989,327.276184,23146900
2023-06-26,333.720001,336.109985,328.489990,328.600006,321.004608,21520600
2023-06-27,331.859985,336.149994,329.299988,334.570007,326.836609,24354100
2023-06-28,334.660004,337.980011,333.809998,335.850006,328.087067,20259500
2023-06-29,334.709991,336.109985,332.619995,335.049988,327.305511,16997000
2023-06-30,337.750000,342.730011,337.200012,340.540009,332.668640,26832800
2023-07-03,339.190002,340.899994,336.570007,337.989990,330.177582,12508700
2023-07-05,335.089996,341.649994,334.730011,338.149994,330.333832,18172400
2023-07-06,337.299988,342.989990,335.500000,341.269989,333.381714,28161200
2023-07-07,339.320007,341.790009,337.000000,337.220001,329.425354,21214800
2023-07-10,334.600006,335.230011,327.589996,331.829987,324.159973,32791400
2023-07-11,331.059998,332.859985,327.000000,332.470001,324.785126,26698200
2023-07-12,336.600006,341.649994,335.670013,337.200012,329.405823,29995300
2023-07-13,339.559998,343.739990,339.019989,342.660004,334.739624,20567200
2023-07-14,347.589996,351.429993,344.309998,345.239990,337.259949,28352700
2023-07-17,345.679993,346.989990,342.200012,345.730011,337.738678,20363900
2023-07-18,345.829987,366.779999,342.170013,359.489990,351.180603,64738600
2023-07-19,361.750000,362.459991,352.440002,355.079987,346.872528,39732900
2023-07-20,353.570007,357.970001,345.369995,346.869995,338.852295,33778400
2023-07-21,349.149994,350.299988,339.829987,343.769989,335.823914,69405400
2023-07-24,345.850006,346.920013,342.309998,345.109985,337.132965,26678100
2023-07-25,347.109985,351.890015,345.070007,350.980011,342.867310,41637700
2023-07-26,341.440002,344.670013,333.109985,337.769989,329.962646,58383700
2023-07-27,340.480011,341.329987,329.049988,330.720001,323.075562,39635300
2023-07-28,333.670013,340.010010,333.170013,338.369995,330.548737,28484900
2023-07-31,336.920013,337.700012,333.359985,335.920013,328.155396,25446000
2023-08-01,335.190002,338.540009,333.700012,336.339996,328.565704,18311900
2023-08-02,333.630005,333.630005,326.359985,327.500000,319.930054,27761300
2023-08-03,326.000000,329.880005,325.950012,326.660004,319.109467,18253700
2023-08-04,331.880005,335.140015,327.239990,327.779999,320.203583,23741500
2023-08-07,328.369995,331.109985,327.519989,330.109985,322.479614,17741500
2023-08-08,326.959991,328.750000,323.000000,326.049988,318.513519,22327600
2023-08-09,326.470001,327.109985,321.049988,322.230011,314.781891,22373300
2023-08-10,326.019989,328.260010,321.179993,322.929993,315.465668,20113700
2023-08-11,320.260010,322.410004,319.209991,321.010010,313.590027,24355500
2023-08-14,321.390015,324.059998,320.079987,324.040009,316.550018,18836100
2023-08-15,323.000000,325.089996,320.899994,321.859985,314.420380,16966300
2023-08-16,320.799988,324.420013,319.799988,320.399994,313.656860,20698900
2023-08-17,320.540009,321.869995,316.209991,316.880005,310.210938,21257200
2023-08-18,314.489990,318.380005,311.549988,316.480011,309.819305,24755000
2023-08-21,317.929993,322.769989,317.040009,321.880005,315.105652,24040000
2023-08-22,325.500000,326.079987,321.459991,322.459991,315.673401,16084600
2023-08-23,323.820007,329.200012,323.459991,327.000000,320.117950,21166400
2023-08-24,332.850006,332.980011,319.959991,319.970001,313.235809,23281400
2023-08-25,321.470001,325.359985,318.799988,322.980011,316.182526,21684100
2023-08-28,325.660004,326.149994,321.720001,323.700012,316.887390,14808500
2023-08-29,321.880005,328.980011,321.880005,328.410004,321.498230,19284600
2023-08-30,328.670013,329.809998,326.450012,328.790009,321.870239,15222100
2023-08-31,329.200012,330.910004,326.779999,327.760010,320.861908,26411000
2023-09-01,331.309998,331.989990,326.779999,328.660004,321.743011,14942000
2023-09-05,329.000000,334.850006,328.660004,333.549988,326.530060,18553900
2023-09-06,333.380005,334.459991,330.179993,332.880005,325.874146,17535800
2023-09-07,331.290009,333.079987,329.029999,329.910004,322.966675,18381000
2023-09-08,330.089996,336.160004,329.459991,334.269989,327.234924,19530100
2023-09-11,337.239990,338.420013,335.429993,337.940002,330.827698,16583300
2023-09-12,335.820007,336.790009,331.480011,331.769989,324.787537,17565500
2023-09-13,331.309998,336.850006,331.170013,336.059998,328.987244,16544400
2023-09-14,339.149994,340.859985,336.570007,338.700012,331.571686,20267000
2023-09-15,336.920013,337.399994,329.649994,330.220001,323.270142,37679800
2023-09-18,327.799988,330.399994,326.359985,329.059998,322.134552,16834200
2023-09-19,326.170013,329.390015,324.510010,328.649994,321.733154,16505900
2023-09-20,329.510010,329.589996,320.510010,320.769989,314.019043,21436500
2023-09-21,319.260010,325.350006,315.000000,319.529999,312.805176,35560400
2023-09-22,321.320007,321.450012,316.149994,317.010010,310.338135,21447900
2023-09-25,316.589996,317.670013,315.000000,317.540009,310.857025,17836000
2023-09-26,315.130005,315.880005,310.019989,312.140015,305.570679,26297600
2023-09-27,312.299988,314.299988,309.690002,312.790009,306.207001,19410100
2023-09-28,310.989990,315.480011,309.450012,313.640015,307.039124,19683600
2023-09-29,317.750000,319.470001,314.980011,315.750000,309.104675,24147300
2023-10-02,316.279999,321.890015,315.179993,321.799988,315.027283,20570000
2023-10-03,320.829987,321.390015,311.209991,313.390015,306.794342,21033500
2023-10-04,314.029999,320.040009,314.000000,318.959991,312.247131,20720100
2023-10-05,319.089996,319.980011,314.899994,319.359985,312.638702,16965600
2023-10-06,316.549988,329.190002,316.299988,327.260010,320.372375,25673600
2023-10-09,324.750000,330.299988,323.179993,329.820007,322.878540,19891200
2023-10-10,330.959991,331.100006,327.670013,328.390015,321.478668,20557100
2023-10-11,331.209991,332.820007,329.140015,332.420013,325.423828,20063200
2023-10-12,330.570007,333.630005,328.720001,331.160004,324.190430,19313100
2023-10-13,332.380005,333.829987,326.359985,327.730011,320.832520,21072400
2023-10-16,331.049988,336.140015,330.600006,332.640015,325.639191,22158000
2023-10-17,329.589996,333.459991,327.410004,332.059998,325.071411,18338500
2023-10-18,332.489990,335.589996,328.299988,330.109985,323.162384,23153600
2023-10-19,332.149994,336.880005,330.910004,331.320007,324.347015,25052100
2023-10-20,331.720001,331.920013,325.450012,326.670013,319.794800,25027700
2023-10-23,325.470001,332.730011,324.390015,329.320007,322.389038,24374700
2023-10-24,331.299988,331.839996,327.600006,330.529999,323.573578,31153600
2023-10-25,345.019989,346.200012,337.619995,340.670013,333.500214,55053800
2023-10-26,340.540009,341.630005,326.940002,327.890015,320.989227,37828500
2023-10-27,330.429993,336.720001,328.399994,329.809998,322.868774,29856500
2023-10-30,333.410004,339.450012,331.829987,337.309998,330.210907,22828100
2023-10-31,338.850006,339.000000,334.690002,338.109985,330.994080,20265300
2023-11-01,339.790009,347.420013,339.649994,346.070007,338.786591,28158800
2023-11-02,347.239990,348.829987,344.769989,348.320007,340.989227,24348100
2023-11-03,349.630005,354.390015,347.329987,352.799988,345.374908,23637700
2023-11-06,353.450012,357.540009,353.350006,356.529999,349.026428,23828300
2023-11-07,359.399994,362.459991,357.630005,360.529999,352.942200,25833900
2023-11-08,361.679993,363.869995,360.549988,363.200012,355.556030,26767800
2023-11-09,362.299988,364.790009,360.359985,360.690002,353.098846,24847300
2023-11-10,361.489990,370.100006,361.070007,369.670013,361.889893,28042100
2023-11-13,368.220001,368.470001,365.899994,366.679993,358.962799,19986500
2023-11-14,371.010010,371.950012,367.350006,370.269989,362.477264,27683900
2023-11-15,371.279999,373.130005,367.109985,369.670013,362.624390,26860100
2023-11-16,370.959991,376.350006,370.179993,376.170013,369.000519,27182300
2023-11-17,373.609985,374.369995,367.000000,369.850006,362.800964,40157000
2023-11-20,371.220001,378.869995,371.000000,377.440002,370.246307,52465100
2023-11-21,375.670013,376.220001,371.119995,373.070007,365.959564,28423100
2023-11-22,378.000000,379.790009,374.970001,377.850006,370.648499,23345300
2023-11-24,377.329987,377.970001,375.140015,377.429993,370.236481,10176600
2023-11-27,376.779999,380.640015,376.200012,378.609985,371.393982,22179200
2023-11-28,378.350006,383.000000,378.160004,382.700012,375.406067,20453100
2023-11-29,383.760010,384.299988,377.440002,378.850006,371.629395,28963400
2023-11-30,378.489990,380.089996,375.470001,378.910004,371.688293,30554400
2023-12-01,376.760010,378.160004,371.309998,374.510010,367.372131,33040500
2023-12-04,369.100006,369.519989,362.899994,369.140015,362.104492,32063300
2023-12-05,366.450012,373.079987,365.619995,372.519989,365.420044,23065000
2023-12-06,373.540009,374.179993,368.029999,368.799988,361.771027,21182100
2023-12-07,368.230011,371.450012,366.320007,370.950012,363.879974,23118900
2023-12-08,369.200012,374.459991,368.230011,374.230011,367.097412,20154400
2023-12-11,368.480011,371.600006,366.100006,371.299988,364.223267,27708800
2023-12-12,370.850006,374.420013,370.459991,374.380005,367.244598,24838300
2023-12-13,376.019989,377.640015,370.769989,374.369995,367.234802,30955500
2023-12-14,373.309998,373.760010,364.130005,365.929993,358.955627,43277500
2023-12-15,366.850006,372.399994,366.279999,370.730011,363.664185,78502300
2023-12-18,369.450012,373.000000,368.679993,372.649994,365.547546,21802900
2023-12-19,371.489990,373.260010,369.839996,373.260010,366.145935,20603700
2023-12-20,375.000000,376.029999,370.529999,370.619995,363.556244,26316700
2023-12-21,372.559998,374.410004,370.040009,373.540009,366.420624,17708000
2023-12-22,373.679993,375.179993,372.709991,374.579987,367.440826,17107500
2023-12-26,375.000000,376.940002,373.500000,374.660004,367.519257,12673100
2023-12-27,373.690002,375.059998,372.809998,374.070007,366.940552,14905400
2023-12-28,375.369995,376.459991,374.160004,375.279999,368.127441,14327000
2023-12-29,376.000000,377.160004,373.480011,376.040009,368.872925,18730800
2024-01-02,373.859985,375.899994,366.769989,370.869995,363.801514,25258600
2024-01-03,369.010010,373.260010,368.510010,370.600006,363.536682,23083500
2024-01-04,370.670013,373.100006,367.170013,367.940002,360.927368,20901500
2024-01-05,368.970001,372.059998,366.500000,367.750000,360.740967,21004600
2024-01-08,369.299988,375.200012,369.010010,374.690002,367.548737,23134000
2024-01-09,372.010010,375.989990,371.190002,375.790009,368.627777,20830000
2024-01-10,376.369995,384.170013,376.320007,382.769989,375.474670,25514200
2024-01-11,386.000000,390.679993,380.380005,384.630005,377.299255,27850800
2024-01-12,385.489990,388.679993,384.649994,388.470001,381.066101,21661200
2024-01-16,393.660004,394.029999,387.619995,390.269989,382.831726,27202300
2024-01-17,387.980011,390.109985,384.809998,389.470001,382.046967,22234100
2024-01-18,391.720001,393.989990,390.119995,393.869995,386.363129,23392100
2024-01-19,395.760010,398.670013,393.500000,398.670013,391.071655,29331100
2024-01-22,400.019989,400.619995,393.589996,396.510010,388.952881,27016900
2024-01-23,395.750000,399.380005,393.929993,398.899994,391.297272,20525900
2024-01-24,401.540009,405.630005,400.450012,402.559998,394.887573,24867000
2024-01-25,404.320007,407.010010,402.529999,404.869995,397.153473,21021200
2024-01-26,404.369995,406.170013,402.429993,403.929993,396.231384,17803300
2024-01-29,406.059998,409.980011,404.329987,409.720001,401.911072,24510200
2024-01-30,412.260010,413.049988,406.450012,408.589996,400.802582,33477600
2024-01-31,406.959991,415.320007,397.209991,397.579987,390.002411,47871100
2024-02-01,401.829987,408.000000,401.799988,403.779999,396.084259,30657700
2024-02-02,403.809998,412.649994,403.559998,411.220001,403.382477,28256700
2024-02-05,409.899994,411.160004,403.989990,405.649994,397.918579,25352300
2024-02-06,405.880005,407.970001,402.910004,405.489990,397.761658,18382600
2024-02-07,407.440002,414.299988,407.399994,414.049988,406.158508,22340500
2024-02-08,414.049988,415.559998,412.529999,414.109985,406.217316,21225300
2024-02-09,415.250000,420.820007,415.089996,420.549988,412.534607,22032800
2024-02-12,420.559998,420.739990,414.750000,415.260010,407.345459,21202900
2024-02-13,404.940002,410.070007,403.390015,406.320007,398.575836,27824900
2024-02-14,408.070007,409.839996,404.570007,409.489990,402.428314,20401200
2024-02-15,408.140015,409.130005,404.290009,406.559998,399.548767,21825500
2024-02-16,407.959991,408.290009,403.440002,404.059998,397.091919,22296500
2024-02-20,403.239990,404.489990,398.010010,402.790009,395.843781,24307900
2024-02-21,400.170013,402.290009,397.220001,402.179993,395.244293,18518900
2024-02-22,410.190002,412.829987,408.570007,411.649994,404.550995,27009900
2024-02-23,415.670013,415.859985,408.970001,410.339996,403.263611,16295900
2024-02-26,411.459991,412.160004,407.359985,407.540009,400.511932,16193500
2024-02-27,407.989990,408.320007,403.850006,407.480011,400.452911,14835800
2024-02-28,408.179993,409.299988,405.320007,407.720001,400.688751,13183100
2024-02-29,408.640015,414.200012,405.920013,413.640015,406.506683,31947300
2024-03-01,411.269989,415.869995,410.880005,415.500000,408.334625,17823400
2024-03-04,413.440002,417.350006,412.320007,414.920013,407.764587,17596000
2024-03-05,413.959991,414.250000,400.640015,402.649994,395.706177,26919200
2024-03-06,402.970001,405.160004,398.390015,402.089996,395.155853,22344100
2024-03-07,406.119995,409.779999,402.239990,409.140015,402.084320,18718500
2024-03-08,407.959991,410.420013,404.329987,406.220001,399.214630,18002200
2024-03-11,403.760010,405.679993,401.260010,404.519989,397.543945,16120800
2024-03-12,407.619995,415.570007,406.790009,415.279999,408.118408,22457000
2024-03-13,418.100006,418.179993,411.450012,415.100006,407.941528,17115900
2024-03-14,420.239990,427.820007,417.989990,425.220001,417.887024,34157300
2024-03-15,419.290009,422.600006,412.790009,416.420013,409.238770,45079900
2024-03-18,414.250000,420.730011,413.779999,417.320007,410.123230,20106000
2024-03-19,417.829987,421.670013,415.549988,421.410004,414.142670,19837900
2024-03-20,422.000000,425.959991,420.660004,425.230011,417.896820,17860100
2024-03-21,429.829987,430.820007,427.160004,429.369995,421.965424,21296200
2024-03-22,429.700012,429.859985,426.070007,428.739990,421.346313,17648500
2024-03-25,425.239990,427.410004,421.609985,422.859985,415.567657,18060500
2024-03-26,425.609985,425.989990,421.350006,421.649994,414.378510,16725600
2024-03-27,424.440002,424.450012,419.010010,421.429993,414.162323,16705000
2024-03-28,420.959991,421.869995,419.119995,420.720001,413.464600,21871200
2024-04-01,423.950012,427.890015,422.220001,424.570007,417.248199,16316000
2024-04-02,420.109985,422.380005,417.839996,421.440002,414.172180,17912000
2024-04-03,419.730011,423.260010,419.089996,420.450012,413.199249,16502300
2024-04-04,424.989990,428.670013,417.570007,417.880005,410.673584,19370900
2024-04-05,420.010010,426.510010,418.320007,425.519989,418.181854,16554800
2024-04-08,425.170013,427.279999,423.299988,424.589996,417.267822,14272400
2024-04-09,426.440002,427.739990,421.619995,426.279999,418.928680,12496900
2024-04-10,422.190002,424.029999,419.700012,423.260010,415.960785,16216600
2024-04-11,425.820007,429.369995,422.359985,427.929993,420.550262,17966400
2024-04-12,424.049988,425.179993,419.769989,421.899994,414.624237,19253800
2024-04-15,426.600006,426.820007,413.429993,413.640015,406.506683,20273500
2024-04-16,414.570007,418.399994,413.730011,414.579987,407.430450,16765600
2024-04-17,417.250000,418.880005,410.329987,411.839996,404.737732,15855500
2024-04-18,410.630005,411.890015,403.950012,404.269989,397.298279,21029900
2024-04-19,404.029999,405.480011,397.769989,399.119995,392.237061,30565800
2024-04-22,400.079987,402.850006,395.750000,400.959991,394.045380,20286900
2024-04-23,404.239990,408.200012,403.059998,407.570007,400.541382,15734500
2024-04-24,409.559998,412.470001,406.779999,409.059998,402.005646,15065300
2024-04-25,394.029999,399.890015,388.029999,399.040009,392.158478,40586500
2024-04-26,412.170013,413.000000,405.760010,406.320007,399.312958,29694700
2024-04-29,405.250000,406.320007,399.190002,402.250000,395.313110,19582100
2024-04-30,401.489990,402.160004,389.170013,389.329987,382.615906,28781400
2024-05-01,392.609985,401.720001,390.309998,394.940002,388.129181,23562500
2024-05-02,397.660004,399.929993,394.649994,397.839996,390.979156,17709400
2024-05-03,402.279999,407.149994,401.859985,406.660004,399.647064,17446700
2024-05-06,408.760010,413.929993,406.369995,413.540009,406.408386,16996600
2024-05-07,414.660004,414.670013,409.089996,409.339996,402.280853,20018200
2024-05-08,408.170013,412.230011,406.709991,410.540009,403.460175,11792300
2024-05-09,410.570007,412.720001,409.100006,412.320007,405.209442,14689700
2024-05-10,412.940002,415.380005,411.799988,414.739990,407.587708,13402300
2024-05-13,418.010010,418.350006,410.820007,413.720001,406.585327,15440200
2024-05-14,412.019989,417.489990,411.549988,416.559998,409.376312,15109300
2024-05-15,417.899994,423.809998,417.269989,423.079987,416.533813,22239500
2024-05-16,421.799988,425.420013,420.350006,420.989990,414.476166,17530100
2024-05-17,422.540009,422.920013,418.029999,420.209991,413.708252,15352200
2024-05-20,420.209991,426.769989,419.989990,425.339996,418.758881,16272100
2024-05-21,426.829987,432.970001,424.850006,429.040009,422.401642,21453300
2024-05-22,430.089996,432.410004,427.130005,430.519989,423.858734,18073700
2024-05-23,432.970001,433.600006,425.420013,427.000000,420.393158,17211700
2024-05-24,427.190002,431.059998,424.410004,430.160004,423.504333,11855300
2024-05-28,429.630005,430.820007,426.600006,430.320007,423.661804,15718000
2024-05-29,425.690002,430.940002,425.690002,429.170013,422.529633,15517100
2024-05-30,424.299988,424.299988,414.239990,414.670013,408.253967,28394500
2024-05-31,416.750000,416.750000,404.510010,415.130005,408.706848,47995300
2024-06-03,415.529999,416.429993,408.920013,413.519989,407.121765,17484700
2024-06-04,412.429993,416.440002,409.679993,416.070007,409.632294,14348900
2024-06-05,417.809998,424.079987,416.299988,424.010010,417.449432,16988000
2024-06-06,424.010010,425.309998,420.579987,424.519989,417.951508,14861300
2024-06-07,426.200012,426.279999,423.000000,423.850006,417.291931,13621700
2024-06-10,424.700012,428.079987,423.890015,427.869995,421.249725,13982900
2024-06-11,425.480011,432.820007,425.250000,432.679993,425.985291,14551100
2024-06-12,435.320007,443.399994,433.250000,441.059998,434.235626,22366200
2024-06-13,440.850006,443.390015,439.369995,441.579987,434.747650,15960600
2024-06-14,438.279999,443.140015,436.720001,442.570007,435.722321,13582000
2024-06-17,442.589996,450.940002,440.720001,448.369995,441.432556,20790000
2024-06-18,449.709991,450.140015,444.890015,446.339996,439.433990,17112500
2024-06-20,446.299988,446.529999,441.269989,445.700012,438.803833,19877400
2024-06-21,447.380005,450.579987,446.510010,449.779999,442.820770,34187100
2024-06-24,449.799988,452.750000,446.410004,447.670013,440.743408,15913700
2024-06-25,448.250000,451.420013,446.750000,450.950012,443.972687,16413400
2024-06-26,449.000000,453.600006,448.190002,452.160004,445.163910,16507000
2024-06-27,452.179993,456.170013,451.769989,452.850006,445.843231,14806300
2024-06-28,453.070007,455.380005,446.410004,446.950012,440.034576,28362300
2024-07-01,448.660004,457.369995,445.660004,456.730011,449.663239,17662800
2024-07-02,453.200012,459.589996,453.109985,459.279999,452.173767,13979800
2024-07-03,458.190002,461.019989,457.880005,460.769989,453.640717,9932800
2024-07-05,459.609985,468.350006,458.970001,467.559998,460.325653,16000300
2024-07-08,466.549988,467.700012,464.459991,466.239990,459.026031,12962300
2024-07-09,467.000000,467.329987,458.000000,459.540009,452.429749,17207200
2024-07-10,461.220001,466.459991,458.859985,466.250000,459.035919,18196100
2024-07-11,462.980011,464.779999,451.549988,454.700012,447.664642,23111200
2024-07-12,454.329987,456.359985,450.649994,453.549988,446.532379,16324300
2024-07-15,453.299988,457.260010,451.429993,453.959991,446.936066,14429400
2024-07-16,454.220001,454.299988,446.660004,449.519989,442.564728,17175700
2024-07-17,442.589996,444.850006,439.179993,443.519989,436.657562,21778000
2024-07-18,444.339996,444.649994,434.399994,440.369995,433.556335,20794800
2024-07-19,433.100006,441.140015,432.000000,437.109985,430.346771,20940400
2024-07-22,441.790009,444.600006,438.910004,442.940002,436.086548,15808800
2024-07-23,443.899994,448.390015,443.100006,444.850006,437.967010,13107100
2024-07-24,440.450012,441.480011,427.589996,428.899994,422.263763,26805800
2024-07-25,428.799988,429.799988,417.510010,418.399994,411.926239,29943800
2024-07-26,418.200012,428.920013,417.269989,425.269989,418.689941,23583800
2024-07-29,431.579987,432.149994,424.700012,426.730011,420.127411,15125800
2024-07-30,427.720001,429.049988,417.359985,422.920013,416.376343,32687600
2024-07-31,420.500000,421.779999,412.209991,418.350006,411.877075,42891400
2024-08-01,420.790009,427.459991,413.089996,417.109985,410.656219,30296400
2024-08-02,412.489990,415.000000,404.339996,408.489990,402.169586,29437900
2024-08-05,389.170013,401.040009,385.579987,395.149994,389.036011,40709200
2024-08-06,400.000000,405.670013,398.500000,399.609985,393.426971,24946500
2024-08-07,408.640015,410.079987,397.470001,398.429993,392.265289,20650900
2024-08-08,402.440002,405.859985,399.940002,402.690002,396.459351,20203000
2024-08-09,404.029999,408.049988,402.260010,406.019989,399.737823,19276700
2024-08-12,407.059998,408.760010,404.239990,406.809998,400.515656,16762900
2024-08-13,409.589996,414.950012,409.570007,414.010010,407.604218,19414300
2024-08-14,414.799988,417.720001,412.450012,416.859985,410.410095,18267000
2024-08-15,419.799988,421.109985,417.660004,421.029999,415.262695,20752100
